true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,correct,high_conf_wrong
2,2,1.1553439e-05,0.005583204,0.99440527,True,False
1,1,0.0013036797,0.9811866,0.017509734,True,False
1,1,0.14840129,0.84225464,0.00934404,True,False
1,1,0.00036408138,0.99570024,0.0039357296,True,False
1,1,0.027914017,0.96283525,0.00925066,True,False
1,1,0.017752476,0.6616388,0.3206087,True,False
1,1,0.00079688465,0.98823583,0.010967367,True,False
2,1,0.01591316,0.8885036,0.09558326,False,True
2,2,0.00067670125,0.17431846,0.82500476,True,False
2,1,0.08284434,0.5869719,0.3301838,False,False
2,2,7.123571e-05,0.0031391112,0.99678963,True,False
0,0,0.9986267,0.0012483137,0.00012500999,True,False
2,1,0.0003271866,0.99523216,0.0044406694,False,True
2,1,0.034479667,0.5298385,0.43568176,False,False
2,1,0.0007545846,0.9843231,0.014922393,False,True
0,0,0.7913112,0.19713229,0.011556517,True,False
2,2,0.00030970952,0.036802,0.9628883,True,False
1,0,0.9671874,0.029199025,0.0036135016,False,True
0,0,0.53465056,0.43548357,0.029865837,True,False
2,2,1.0575958e-06,0.0002052314,0.9997937,True,False
1,1,0.07370742,0.8032681,0.12302452,True,False
1,1,0.06305621,0.9229952,0.013948553,True,False
2,2,0.0022863068,0.037768055,0.9599457,True,False
1,1,0.0017643372,0.9896346,0.008601014,True,False
0,0,0.9926064,0.0070502283,0.00034337922,True,False
1,1,0.0039274045,0.94214356,0.05392897,True,False
2,2,0.0002689739,0.0045919656,0.9951391,True,False
0,0,0.99737203,0.002379529,0.00024842078,True,False
0,0,0.95380735,0.045591477,0.0006011696,True,False
2,2,0.01725149,0.30140117,0.6813473,True,False
2,2,7.5081234e-06,0.0010301804,0.9989623,True,False
0,0,0.73593545,0.26136106,0.0027035326,True,False
2,2,0.0017163592,0.100144744,0.8981389,True,False
0,0,0.64752954,0.3354753,0.01699513,True,False
1,0,0.49507737,0.48792952,0.016993118,False,False
0,0,0.99926,0.0007071742,3.281289e-05,True,False
0,0,0.9220498,0.06751706,0.010433117,True,False
1,1,0.001274049,0.9923265,0.006399436,True,False
1,1,8.6806074e-05,0.9504361,0.049477115,True,False
0,0,0.9981224,0.0017740311,0.00010349751,True,False
1,1,0.068668775,0.9157684,0.015562776,True,False
1,1,0.010257623,0.9825915,0.0071507962,True,False
1,1,0.05945091,0.72425246,0.21629658,True,False
2,2,1.34988385e-08,0.00011016087,0.99988985,True,False
1,1,0.0009762572,0.99421483,0.004808912,True,False
2,2,9.538403e-06,0.0044124024,0.9955781,True,False
2,2,8.1811295e-06,0.0019164159,0.99807537,True,False
1,2,0.1388086,0.36775368,0.4934377,False,False
2,2,4.4144986e-06,0.019719215,0.98027635,True,False
2,2,0.01061379,0.13980801,0.8495782,True,False
2,2,0.0020606706,0.005391041,0.9925483,True,False
0,0,0.99940515,0.0005301515,6.466653e-05,True,False
2,2,4.710363e-06,0.00068101403,0.9993142,True,False
2,1,0.36599058,0.458111,0.17589837,False,False
0,0,0.8998378,0.09675886,0.0034034108,True,False
2,2,5.49434e-08,6.626513e-05,0.9999337,True,False
1,1,0.0003737343,0.9766566,0.022969726,True,False
